datetime,open,high,low,close
2024-12-19 23:00:00,2616.8999,2616.8999,2587.060059,2588.77002
2024-12-20 03:00:00,2588.36011,2601.060059,2587.32007,2596.8501
2024-12-20 07:00:00,2596.98999,2600.37988,2592.40991,2593.70996
2024-12-20 11:00:00,2593.65991,2604.090088,2589.80005,2598.56006
2024-12-20 15:00:00,2598.57007,2607.59009,2596.56006,2606.3501
2024-12-20 19:00:00,2606.01001,2607.77002,2600.28003,2603.73999
2024-12-20 23:00:00,2603.81006,2631.18994,2600.86011,2630.3999
2024-12-21 03:00:00,2631.1001,2631.77002,2622.3501,2627.94995
2024-12-21 07:00:00,2627.93994,2628.13989,2619.3999,2623.29004
2024-12-23 07:00:00,2622.87988,2624.81006,2621.8501,2624.31006
2024-12-23 11:00:00,2624.63989,2627.51001,2617.59009,2624.17993
2024-12-23 15:00:00,2624.15991,2633.30005,2623.96997,2630.31006
2024-12-23 19:00:00,2629.68994,2632.18994,2613.18994,2616.31006
2024-12-23 23:00:00,2616.34009,2619.90991,2609.38989,2609.87988
2024-12-24 03:00:00,2609.87012,2616.68994,2608.18994,2611.27002
2024-12-24 07:00:00,2611.37988,2617.15991,2609.22998,2615.52002
2024-12-24 11:00:00,2615.46997,2620.050049,2613.6001,2618.77002
2024-12-24 15:00:00,2618.8501,2621.46997,2616.56006,2618.3999
2024-12-24 19:00:00,2618.52002,2619.76001,2612.57007,2615.26001
2024-12-24 23:00:00,2615.32007,2617.22998,2610.19995,2611.80005
2024-12-25 03:00:00,2611.81006,2619.38989,2611.6499,2617.27002
2024-12-26 07:00:00,2616.29004,2620.36011,2615.22998,2619.01001
2024-12-26 11:00:00,2618.98999,2629.070068,2618.98999,2626.98999
2024-12-26 15:00:00,2626.94995,2629.59009,2623.67993,2625.61011
2024-12-26 19:00:00,2625.56006,2630.060059,2625.11011,2627.90991
2024-12-26 23:00:00,2627.86011,2639.12012,2621.86011,2636.52002
2024-12-27 03:00:00,2636.48999,2636.77002,2628.01001,2635.060059
2024-12-27 07:00:00,2634.94995,2636.22998,2631.6499,2632.94995
2024-12-27 11:00:00,2632.86011,2635.59009,2629.030029,2633.81006
2024-12-27 15:00:00,2633.81006,2638.36011,2631.3999,2633.59009
2024-12-27 19:00:00,2633.27002,2633.41992,2623.62012,2628.73999
2024-12-27 23:00:00,2628.77002,2631.65991,2611.81006,2618.22998
2024-12-28 03:00:00,2618.23999,2621.43994,2614.17993,2620.72998
2024-12-28 07:00:00,2620.68994,2622.28003,2612.82007,2621.8999
2024-12-30 07:00:00,2621.61011,2626.21997,2621.54004,2624.050049
2024-12-30 11:00:00,2624.27002,2628.11011,2621.51001,2626.6499
2024-12-30 15:00:00,2626.63989,2626.63989,2615.93994,2616.86011
2024-12-30 19:00:00,2616.72998,2618.72998,2609.37988,2616.43994
2024-12-30 23:00:00,2616.40991,2622.57007,2599.78003,2601.71997
2024-12-31 03:00:00,2601.68994,2608.36011,2596.19995,2607.17993
2024-12-31 07:00:00,2607.15991,2609.61011,2603.98999,2606.73999
2024-12-31 11:00:00,2606.80005,2611.6499,2603.56006,2604.65991
2024-12-31 15:00:00,2604.68994,2614.19995,2602.69995,2613.8501
2024-12-31 19:00:00,2613.90991,2617.73999,2609.87988,2611.23999
2024-12-31 23:00:00,2611.11011,2626.68994,2605.43994,2625.86011
2025-01-01 03:00:00,2625.78003,2627.57007,2622.43994,2623.84009
2025-01-01 07:00:00,2623.66992,2625.030029,2622.15991,2624.56006
2025-01-02 07:00:00,2625.1499,2625.73999,2621.78003,2623.80005
2025-01-02 11:00:00,2624.11011,2636.47998,2622.8501,2633.77002
2025-01-02 15:00:00,2633.72998,2636.55005,2631.21997,2636.1001
2025-01-02 19:00:00,2636.40991,2646.12012,2631.22998,2642.090088
2025-01-02 23:00:00,2642.1001,2655.8501,2636.21997,2654.1499
2025-01-03 03:00:00,2654.15991,2660.44995,2650.11011,2654.78003
2025-01-03 07:00:00,2654.93994,2660.44995,2654.26001,2658.48999
2025-01-03 11:00:00,2658.55005,2665.34009,2656.3999,2662.3999
2025-01-03 15:00:00,2662.36011,2664.44995,2651.90991,2654.40991
2025-01-03 19:00:00,2654.31006,2659.37988,2649.92993,2657.73999
2025-01-03 23:00:00,2657.68994,2658.34009,2641.11011,2643.98999
2025-01-04 03:00:00,2643.8999,2647.31006,2639.17993,2639.68994
2025-01-04 07:00:00,2639.42993,2640.8501,2636.83008,2639.48999
2025-01-06 07:00:00,2639.91992,2642.44995,2639.83008,2641.1001
2025-01-06 11:00:00,2641.1499,2647.3999,2638.69995,2640.21997
2025-01-06 15:00:00,2640.20996,2640.8501,2625.52002,2626.93994
2025-01-06 19:00:00,2626.87988,2649.46997,2625.88989,2645.6499
2025-01-06 23:00:00,2645.61011,2648.88989,2614.88989,2634.36011
2025-01-07 03:00:00,2634.47998,2641.21997,2632.61011,2634.47998
2025-01-07 07:00:00,2634.46997,2637.030029,2633.31006,2634.69995
2025-01-07 11:00:00,2634.68994,2641.18994,2633.070068,2639.6499
2025-01-07 15:00:00,2639.61011,2646.72998,2637.17993,2640.59009
2025-01-07 19:00:00,2640.55005,2648.77002,2640.17993,2648.56006
2025-01-07 23:00:00,2648.67993,2664.26001,2642.45996,2647.81006
2025-01-08 03:00:00,2647.80005,2655.97998,2646.78003,2649.44995
2025-01-08 07:00:00,2649.43994,2651.47998,2647.37988,2649.8501
2025-01-08 11:00:00,2649.6499,2651.6001,2645.72998,2646.8501
2025-01-08 15:00:00,2646.81006,2654.52002,2645.3501,2652.73999
2025-01-08 19:00:00,2652.55005,2655.22998,2647.84009,2650.94995
2025-01-08 23:00:00,2650.95996,2667.72998,2646.1001,2665.92993
2025-01-09 03:00:00,2665.90991,2669.95996,2649.56006,2658.3501
2025-01-09 07:00:00,2658.36011,2664.090088,2658.36011,2662.59009
2025-01-09 11:00:00,2662.63989,2662.81006,2656.52002,2659.42993
2025-01-09 15:00:00,2659.40991,2666.93994,2655.72998,2662.51001
2025-01-09 19:00:00,2662.37988,2673.22998,2660.56006,2670.12012
2025-01-09 23:00:00,2670.27002,2678.15991,2667.31006,2668.33008
2025-01-10 03:00:00,2668.3501,2672.56006,2662.84009,2670.22998
